index,id,col1,col2,col3,col4,col5,col6
43,sample326,-1.0586884697380623,-7.4250508917723215,63.52959681938262,58.59908903283312,0.08106023725626788,63.52959681938262
44,sample337,0.959078328946195,-2.95411616615869,58.718784758028015,-28.42492525377504,-0.013490417573741944,58.718784758028015
45,sample1628,1.3906861402975526,-11.108283386618316,54.832549788756616,-55.80285350371788,0.06427742644034008,54.832549788756616
46,sample1488,-1.1782930589547005,-0.25445911961720924,55.81064287516759,60.74809793102433,0.10134723758930694,55.81064287516759
47,sample553,0.5347247273153699,-4.216266537790613,42.700843116081714,-5.2295591026552275,0.0008116813009795632,42.700843116081714
48,sample855,0.5071850776428619,-4.06218734978924,66.42713978194313,-18.00797804010848,0.04283973744242466,66.42713978194313
49,sample506,-0.8636956403444518,-2.7828136750900145,56.11131343522323,39.78368309553176,-0.016071639587466345,56.11131343522323
50,sample189,0.18785639427378184,-7.235292166547815,68.07444087088723,23.34589526550615,,68.07444087088723
51,sample124,-1.1042445246631098,-5.7814744706732855,71.40640362916915,57.79030838629266,0.17420265763856907,71.40640362916915
52,sample1205,-0.9970424885306595,-8.22607253865657,58.457323513675824,42.8500687319206,0.052548082579151834,58.457323513675824
53,sample63,-1.4774893588880011,-4.2678040637419965,40.60519532633765,65.10157210585814,0.06459003485277394,40.60519532633765
54,sample288,-0.921871040921886,-2.0400388222688224,59.35368301467998,47.101481830692705,-0.0526432696096499,59.35368301467998
55,sample420,-1.1187804020151737,-6.008062306210184,53.44054393671484,53.64600452289559,-0.186522718606806,53.44054393671484
56,sample370,-1.224148171946665,-7.302398170155616,80.97972130232193,60.05097102333888,-0.07204090707903714,80.97972130232193
57,sample324,-0.9057387395743179,-5.979094311200194,50.87454517042038,53.026937723597186,-0.061865825362238454,50.87454517042038
58,sample1478,-1.1817169662373677,-8.135163167025611,65.14712556442498,63.38814818709372,-0.12730507263848706,65.14712556442498
59,sample658,-1.5725045317870145,-6.9052207982419365,39.087108169856755,81.8359299659698,0.1516238227533663,39.087108169856755
60,sample1643,-1.3944842817680374,-6.502402266701002,43.06466573000522,67.84705286484129,-0.1749055990562632,43.06466573000522
61,sample875,0.2469396717294851,-7.123199818581606,70.64973826516646,-26.72022628143961,0.07746983008375864,70.64973826516646
62,sample790,-0.983934238083288,-7.846848570810365,65.82048017087742,49.98015811088807,-0.043480926537960055,65.82048017087742
63,sample1295,-1.1989102762351689,-8.526673934584181,69.17774990413146,61.938439827676575,3.79671034287199e-05,69.17774990413146
64,sample1567,2.323094629831273,-4.7966460751745155,72.22267631516638,-79.84470714155351,0.11997738517376773,72.22267631516638
65,sample1155,-0.9889005972335467,-5.571475319373972,65.59855634479123,45.92760800465561,0.10621454649080658,65.59855634479123
66,sample864,-1.33261628906575,-9.942533929555427,77.37139678759323,69.31142617327666,-0.1641309980564845,77.37139678759323
67,sample325,-0.8512067425336084,-7.205903417003412,51.30082174886376,46.93203970137708,-0.013860242633531207,51.30082174886376
68,sample594,-1.378476745127022,-4.376438100831172,69.70109019204261,70.6803546150627,0.09483304667616096,69.70109019204261
69,sample776,-1.3896055090979176,-6.395197424095684,62.56373379714591,30.605981323333285,0.0661011178948006,62.56373379714591
70,sample856,-0.7196258925623958,-5.7550951074708525,59.8120377616052,36.37301681973837,0.09958145089461905,59.8120377616052
71,sample291,-0.9657187113269018,-8.074370328818995,62.661051643321,47.73151465393974,-0.15655847132249445,62.661051643321
72,sample1216,-0.9668269005266632,-10.333362514197447,57.27090940334435,52.151001175175224,-0.05542581749396794,57.27090940334435
73,sample824,0.30371128313915197,-4.280992685501814,45.25184722377199,42.25689822616694,0.02607772354552913,45.25184722377199
74,sample1601,-0.977867380515157,-4.097783933144867,80.77935522949748,46.41259181824215,-0.04403769852147908,80.77935522949748
75,sample1589,-0.9179650683435957,-6.156119850647667,59.85138626139548,49.97961751886136,-0.06415103458933494,59.85138626139548
76,sample1283,-0.6564168815202128,-7.382085646287812,57.00335409742271,34.38761332227723,-0.13615332007268932,57.00335409742271
77,sample1024,-1.2030496554047931,-7.231534689098471,75.17736970479925,61.19069840742196,-0.15602405649755746,75.17736970479925
78,sample831,-0.9530533799176784,-6.665979312551541,50.72065347174439,49.29098962527133,0.12659244902992492,50.72065347174439
79,sample784,-1.0880118863566817,-4.328255523319368,52.63648614077518,51.26948464950276,-0.017834609877561802,52.63648614077518
80,sample691,0.6294224663822805,-4.629434595248516,44.353690995228135,-24.231052468257747,0.030891329120158517,44.353690995228135
81,sample329,-1.393994822760841,-8.644752879251042,61.74341891394265,73.54211279892489,-0.15619833986791787,61.74341891394265
82,sample218,-0.8237917735840374,-4.928283961196398,52.70858656514324,15.873277571011633,0.0664396129625119,52.70858656514324
83,sample866,-1.0179644538466766,-5.249258435663106,64.3546171182991,49.62120485919294,-0.11606472891474054,64.3546171182991
84,sample1574,-1.3513501096169191,-7.192514393865455,67.85676429911044,63.54220628026174,0.1298955346180266,67.85676429911044
85,sample627,-0.10253957513865233,-6.5070740742548425,39.081686974211365,24.72734444689041,-0.08315948447215764,39.081686974211365
86,sample472,0.0694875790015062,-7.884169855819441,60.99969443425883,6.695644691158835,-0.13567280743654267,60.99969443425883
87,sample1019,-0.05628614563664805,-5.707236101085947,67.06863946614372,18.047558177413404,-0.10589722291733472,67.06863946614372
88,sample585,-0.3365824557403367,-7.4358684999652755,65.00064911784541,3.6842894629547986,0.17721995980981098,65.00064911784541
89,sample857,0.345577569661552,-8.390891923291305,59.09216232894164,-20.182176732360997,-0.08554662096401272,59.09216232894164
90,sample822,-0.016508056824057427,-7.340759232833681,57.25038936582183,-14.390124699287277,0.05542140616776497,57.25038936582183
91,sample754,-1.0274833406152566,-5.505016866851886,86.75249819896273,55.87495352385397,0.08343361599676641,86.75249819896273
92,sample1540,-0.27246194526066436,-3.1193356125820335,59.86696393042522,37.50362120166659,0.02370649656911599,59.86696393042522
93,sample540,-0.8126062476817235,-3.181481067329436,56.67147163393928,40.851746793663054,-0.04075633951477403,56.67147163393928
94,sample1371,-1.1915745419488617,-3.307108515918531,74.55325055814748,65.27238925534952,0.06908305722623494,74.55325055814748
95,sample1523,-0.9985241409319341,-6.133606899488502,63.64913899805484,46.326790490955744,-0.08497091990936056,63.64913899805484
96,sample510,0.1596934834002677,-13.934132650373341,70.03911900707944,-7.25671434277584,-0.026593602399741463,70.03911900707944
97,sample1332,0.602129983408859,-3.5851126835691165,76.86987709167192,-29.15661110378722,-0.0978696828187404,76.86987709167192
98,sample321,-0.9445315775667219,-6.283906988140488,47.896331344410115,47.75875355051304,-0.0718995257322459,47.896331344410115
99,sample1341,-1.051347838682174,-6.628880965746797,44.85071265271434,50.89540048184986,-0.03348478859895968,44.85071265271434
100,sample166,-0.7883172315305507,-6.544785016525596,67.10222746218794,17.00048345790361,-0.0014129909032415933,67.10222746218794
101,sample556,-1.3773327345769224,-6.63547928205714,68.27349714075744,67.57964159170166,-0.09445825938027627,68.27349714075744
102,sample608,-1.0328610159597365,-4.107175291660335,63.495511592439456,48.944513939748965,0.007911482796439486,63.495511592439456
103,sample1386,-1.0287329037552169,-2.9145047693497705,65.64938737150894,56.81347534040373,-0.06739943939777156,65.64938737150894
104,sample609,-1.4089962452839324,-4.196204816802597,83.18739807486806,60.58382037014475,-0.14986101076912556,83.18739807486806
105,sample411,-0.6344607941203907,-3.982119357681661,63.021749775245546,35.87841000435545,0.1121487081786756,63.021749775245546
106,sample606,-1.0426689020350364,-7.909010854401472,54.679658790047284,56.78940707566865,-0.0847366018403706,54.679658790047284
107,sample234,0.3832618282172707,-3.593706492043836,33.316607477714875,-13.428260999302005,-0.16852721029216405,33.316607477714875
108,sample1569,-1.2104342348631763,-6.314360123468759,64.2074170839974,70.12176145411446,-0.011856064832057246,64.2074170839974
109,sample1539,0.49254550856277496,-7.3902506969023865,68.47373340339044,-51.58293313232176,-0.0134794163915034,68.47373340339044
110,sample720,0.3723773230058198,-1.92986427754961,47.52119321739849,-5.809261402254642,-0.17684205448860973,47.52119321739849
111,sample655,-0.8141607983774561,-7.454510361447482,30.161371491961802,34.64913424869465,-0.0706563085605093,30.161371491961802
112,sample1481,-1.177840754393763,-10.716534391946466,48.75109407378963,60.41859011677223,0.10589636860348417,48.75109407378963
113,sample1435,0.8764745792590057,-7.686075052356536,59.209147943095935,12.400657665923474,0.1620608024617569,59.209147943095935
114,sample692,-0.8764309663466282,-5.789551204173741,43.57202393116949,39.9314881164008,-0.060847797579344574,43.57202393116949
115,sample1105,0.7938789156845517,-10.684399204895406,50.982207591160304,-47.6255813602528,-0.027169946355874282,50.982207591160304
116,sample1531,-0.7776658776576993,-6.728361177185078,53.16319089800365,37.24911641148525,0.03339149745274774,53.16319089800365
117,sample54,-0.5064645078600376,-7.511648958765654,48.32454931617915,24.956144535282515,-0.02526144845473098,48.32454931617915
118,sample1654,-1.1190132837491686,-6.934447049538654,69.55925912683075,57.2816590385393,0.08385870692434187,69.55925912683075
119,sample174,-1.373234301729135,-8.403047845808533,40.36454894319925,64.54622076559647,-0.02958816831089566,40.36454894319925
120,sample1145,-1.0038382189916069,-3.89360403499161,75.78810955211574,52.94214806386779,0.09815014421279655,75.78810955211574
121,sample946,-1.2241946656540823,-5.9325586364445195,74.7531922212078,55.47268337979126,0.19474758616086937,74.7531922212078
122,sample1191,-1.1010263292380922,-7.080581656116561,69.62341321778297,58.34169849535847,0.12178896043019476,69.62341321778297
123,sample52,-0.9687126561307262,-5.565355065765195,46.376166375328154,47.96968406482251,-0.1834200728226032,46.376166375328154
124,sample486,0.5808915934041878,-6.619319773249574,72.26745241401449,-37.81066087726603,0.030204863773623254,72.26745241401449
125,sample1355,0.3663673075645444,-4.86323819080221,63.946912006598424,-18.77488159320348,0.15099303275360185,63.946912006598424
126,sample933,0.48640486640863,-6.747486536726074,64.1749396070091,-8.948635676465845,-0.07460471729991568,64.1749396070091
127,sample853,-0.721154361644932,-6.8087920311867265,71.08157034942366,37.925599495002125,-0.1337393764723325,71.08157034942366
128,sample196,-1.0555311994909495,-4.6118500562651645,66.19049777651372,51.19139332118712,-0.08652285830383791,66.19049777651372
129,sample923,-0.920913040744374,-6.9961929179363755,55.65995005895444,51.27019807149832,0.014282885417103071,55.65995005895444
130,sample816,-0.4551716305115869,-4.850337535495857,63.98273121272207,3.480703579170134,0.05784828618322718,63.98273121272207
131,sample1404,0.49362592854522613,-5.99627176098855,49.89211563624686,-60.295788172393635,-0.09419184772180673,49.89211563624686
132,sample975,-0.6911642070645598,-6.94704314419967,66.02043490557456,28.89830651763901,-0.003716739149520496,66.02043490557456
133,sample1270,-1.199958552102661,-5.181241025273428,52.28562432331066,62.36736688251819,-0.3177259400636248,52.28562432331066
134,sample1393,-0.020247450996885907,-7.599563966870649,67.90166694205854,8.299191568273729,-0.00028179700445079,67.90166694205854
135,sample1060,-0.7699353360440953,-4.94949879268767,60.74106311917044,44.410096343697575,0.09657276176043304,60.74106311917044
136,sample244,-1.1575184241082481,-5.9557394609907695,60.33564617879347,57.510443643398325,,60.33564617879347
137,sample664,-0.8778264063640544,-6.761154121861189,67.38093899536871,44.974506024603166,-0.14815253901544664,67.38093899536871
138,sample727,-0.24810294697913848,-6.979416663970536,69.050507647997,56.43038982123929,0.06454737834378495,69.050507647997
139,sample1107,-0.861244170181984,-4.605046090726801,68.25416810098874,43.45500252481088,-0.038108738528336863,68.25416810098874
140,sample1264,0.4175202461936047,-4.3419802300855155,83.84417686276508,-7.818943775221538,0.07062279319913776,83.84417686276508
141,sample514,-0.9657106110175647,-5.623072768115286,33.76126159458805,51.644208300161154,-0.07603942575674119,33.76126159458805
142,sample1207,-0.6608375147710789,-3.5569894314920347,82.98040811910141,39.20832723846347,0.03674559773982494,82.98040811910141
143,sample1030,-0.9744636891358243,-5.3260679900859245,52.76785260641044,42.29870631433844,-0.1061903515727737,52.76785260641044
144,sample1494,-0.8274574738697291,-5.332424867750409,88.97437245234607,47.53760818540482,0.07076417806621393,88.97437245234607
145,sample771,0.24838311352823517,-5.180345286450647,72.11677597101615,-10.239082282819172,-0.06767935163107815,72.11677597101615
146,sample1439,-0.8951394385421434,-8.97187079125337,49.83568887677022,45.24678090099515,0.04680165562157936,49.83568887677022
147,sample78,0.8195811021130696,-4.055994888172224,77.09663426331707,-21.44432362976968,-0.0426204882668734,77.09663426331707
148,sample909,0.3783033226771818,-5.332701548092096,76.960328127634,8.209563188441413,-0.18587959726296283,76.960328127634
149,sample1135,-0.8836897526407664,-5.810571690129358,85.6787460398465,52.86325393793441,0.03247638856428222,85.6787460398465
150,sample922,-1.0879210190962003,-4.147833212512157,55.72553578310352,59.13158981238523,0.037612385797070075,55.72553578310352
151,sample353,0.18947869374445822,-2.1272342003835987,74.88246957618276,-33.40600116437075,0.019504881424188766,74.88246957618276
152,sample785,-1.1185059746988764,-5.998047311425981,80.0912137771747,53.85651281328878,-0.07085374307322796,80.0912137771747
153,sample1521,0.18558373553724059,-6.017331934725557,62.25793663544455,7.699703200027431,0.00547922581496521,62.25793663544455
154,sample408,-0.8841698827286456,-3.941291591111613,54.424000629107965,45.34252305393313,-0.07859774627206298,54.424000629107965
155,sample138,0.3237213463025311,-7.114857157884396,50.04009422348583,-23.637253443937663,-0.056112034701543155,50.04009422348583
156,sample47,-0.95653028294358,-6.64811594869914,61.13102700841053,48.2287580288207,-0.11038936746054091,61.13102700841053
157,sample1471,-1.4002541934360206,-3.311715720253126,74.49925127741636,70.59205461062112,-0.13037969390409612,74.49925127741636
158,sample748,0.05186494471561642,-5.519628162304656,,-21.952256076741378,0.020389335765332445,31.606776227991915
159,sample454,0.4827005709151482,-4.37842076340711,43.92497437563894,-36.6786411808298,-0.06226744056299691,43.92497437563894
160,sample294,-0.695041637404102,-7.412273405642904,70.92342189566811,39.397740155581076,-0.04962148527248674,70.92342189566811
161,sample317,-1.0776101752146499,-5.640748496292076,74.67255414300224,86.00817173441291,0.15235405332335059,74.67255414300224
162,sample846,-0.297207123852479,-4.346162003688163,61.43577161480194,2.942906345117449,-0.06542211513029042,61.43577161480194
163,sample1422,-0.6957297426236104,-9.19305948795656,41.23221593635152,34.595056905802515,0.011250304265172133,41.23221593635152
164,sample162,-0.6143347928655954,-2.7883160898798742,94.0640973497002,27.145404821246956,-0.023514359674793043,94.0640973497002
165,sample1080,-1.250411897077847,-3.710241110184063,40.688245233050935,64.39340547375649,-0.20119719110011883,40.688245233050935
166,sample40,-1.1256686290312958,-6.870610858188147,47.578342618846335,58.284588656339274,0.14403540954893576,47.578342618846335
167,sample480,-1.1011016048132227,-8.624307684762536,67.35596890615085,47.263681949365285,-0.05081531049644336,67.35596890615085
168,sample243,-0.8379915386479135,-7.757097390184564,56.90355328545902,45.72621375825083,-0.10170032881174074,56.90355328545902
169,sample1103,-1.6315455895558097,-5.595423758699539,65.46307740758179,80.7357694055504,0.13379960999180274,65.46307740758179
170,sample934,0.1970132639533399,-6.236826139729285,69.88973692233033,-13.543011150314205,-0.0641399714810178,69.88973692233033
171,sample1529,-0.8682743870267254,-7.770484092821153,63.95248111317325,47.84226642804656,0.08758716076942151,63.95248111317325
172,sample1203,-0.6781065710255743,-3.8869040053578257,46.097690910875045,30.2869809070421,0.02208012000946285,46.097690910875045
173,sample1123,-0.9803599991695189,-4.310032468418364,64.31378299307697,47.223411057694584,-0.1161714383536907,64.31378299307697
174,sample1045,-1.1887854040858872,-3.954345449344785,52.93450417480977,61.53345534863676,0.041796725391153276,52.93450417480977
175,sample112,-1.4622513461114184,-6.963443503048096,87.4145011433815,68.3532593966602,0.05740569911740947,87.4145011433815
176,sample1009,-1.2604836997062088,-6.579675653337097,70.8826381494942,59.40577887004187,-0.029442238438529365,70.8826381494942
177,sample721,0.15617036620458016,-6.312590556693879,38.46206119790112,-10.378730053168672,0.020906441314496496,38.46206119790112
178,sample1326,0.679643204403019,-2.1048355266170398,59.792897465340175,-12.53846024117468,0.05414853815550318,59.792897465340175
179,sample1381,-0.9385479822195597,-8.12034515840161,74.74467710497254,48.99990117226177,0.1011188111792815,74.74467710497254
180,sample1121,-1.5394158369299464,-9.03339229737193,58.58711419981381,80.39991516178418,-0.07103531113817006,58.58711419981381
181,sample1245,-1.0812532925480476,-7.504741885766205,46.07703118576451,54.22834363986859,0.11030758209406007,46.07703118576451
182,sample1603,-1.4204513017833238,-1.1585007803360312,70.06906069889591,63.005589933739884,0.2325860538940269,70.06906069889591
183,sample1449,1.2449639023228518,-8.964093874318149,68.44758487658099,-36.6645222983882,-0.1040903037124907,68.44758487658099
184,sample293,-0.9989756740405663,-5.946022065494283,74.16774830144051,49.46075625298641,-0.06041162985493971,74.16774830144051
185,sample1151,-1.352915558999814,-5.198323533056923,52.40863272603115,67.51497341858361,-0.11847216080044304,52.40863272603115
186,sample966,-0.7038675972423509,-7.003876831539237,58.87332827696918,38.485836866713555,0.024420335290416706,58.87332827696918
187,sample191,0.28539079405500034,-9.122468642014981,60.70573585398744,-5.503710502424884,-0.06613955594966293,60.70573585398744
188,sample638,-1.2706973325128859,-10.985742898353601,66.29229981142043,64.59423844247793,0.1394009635761123,66.29229981142043
189,sample1591,-0.314914561915474,-6.747086733314474,63.269041065471136,-7.6324082102785855,-0.16274501210950548,63.269041065471136
190,sample1468,-0.18817757143281655,-0.9069904376507929,68.8307580357953,36.62559386759363,-0.15444822768812802,68.8307580357953
191,sample1275,-0.07489552897161644,-4.72910554569481,46.26958274578299,21.50940908195932,0.017526415618555644,46.26958274578299
192,sample354,0.9561976658406406,-8.255956344673603,79.92826222300816,-58.097689610657476,-0.10636468232573569,79.92826222300816
193,sample247,-1.0760247253738948,-6.600805824240672,46.418557360537534,50.91063709063006,-0.15038463036352298,46.418557360537534
194,sample453,0.46986254122626187,-10.764377102800928,68.35112013612836,-48.9164919048215,-0.03782840690419528,68.35112013612836
195,sample210,0.9135342890984919,-8.056170633054263,52.521170150382225,-65.78434993115573,-0.06622864561984577,52.521170150382225
196,sample1502,-0.45779236081992786,-2.1150694859733394,72.72301543609892,-8.390613049112194,-0.12587195323761902,72.72301543609892
197,sample380,0.8421641732233767,-5.0480432796819,71.75352219859643,-25.831246414193437,-0.0411867689933445,71.75352219859643
198,sample90,0.9858601897835416,-5.385617069319952,60.14371223823708,-58.36223303633285,-0.1675465985611637,60.14371223823708
199,sample1508,-1.1258715346194783,-10.417077947689904,51.854665053082215,59.052306017024506,-0.026285834806248777,51.854665053082215
200,sample917,0.7995589548986972,-7.280500159528443,54.39848307991328,-20.454857390490716,0.16165844154271627,54.39848307991328
201,sample100,-1.0926787753025191,-6.068011759304032,,53.35319132459304,-0.1896185814556528,50.6789946922197
202,sample773,-1.0554690195912784,-9.047562404496379,66.89338765931375,49.801170507050145,-0.07176830816922322,66.89338765931375
203,sample1415,-0.9425580241162944,-6.006667237608124,58.58685703271709,43.73282355717259,0.021927062126337837,58.58685703271709
204,sample296,-0.171688158770547,-2.5332331878347745,71.83214090874573,-0.4101431626843711,-0.16544475052996901,71.83214090874573
205,sample264,-0.7453511161014033,-7.850104568948403,72.86861603408185,37.158625781692365,0.023643918232935938,72.86861603408185
206,sample1124,-1.3317870781790093,-4.273696019853028,71.82970820260293,69.92819458451918,0.04848689120133537,71.82970820260293
207,sample761,0.3944276240018867,-5.814978281592386,56.96256303117107,-11.366035138852734,-0.013339655697531377,56.96256303117107
208,sample972,-0.09335074690833481,-6.935184805122351,80.4525119575681,-21.13866726795089,-0.1718849175742416,80.4525119575681
209,sample1605,-0.7770995610508278,-4.851564706745549,74.32325888347727,45.192367327083446,0.06278337354175274,74.32325888347727
210,sample1599,-0.8393183183287298,-5.231592481127948,42.188248073933835,35.934235234167794,-0.14887508441219482,42.188248073933835
211,sample146,-1.090908371954491,-2.520136214744312,69.97424099616714,62.77011224649265,0.1208578070892138,69.97424099616714
212,sample998,0.4245966193368413,-6.398127990327659,74.04495949270219,-45.72553187825203,-0.050816887289801604,74.04495949270219
213,sample1327,-1.4092862478098338,-1.8902993515604465,56.82386793902708,76.67984580022691,-0.07964171672114657,56.82386793902708
214,sample1562,-0.011744755922369954,-4.238521314782334,60.92954579662803,38.32470061445684,-0.07432874349090175,60.92954579662803
215,sample843,-0.9227684126962895,-10.019688323697606,38.651912544399664,47.172892764918885,0.19732152090015695,38.651912544399664
216,sample538,-0.3857863819311247,-5.548755434453062,62.9796790548399,-28.64904556527719,0.08023291743256618,62.9796790548399
217,sample473,-1.3932873189087522,-6.516374629231816,57.67918444780636,67.34765252979794,0.05052088049599349,57.67918444780636
218,sample657,-0.929898734981403,-7.455643679516314,41.792847203492,48.85259591134856,-0.01196669805311305,41.792847203492
219,sample732,-0.9333817914208496,-8.842480691334714,64.80491526106286,48.28679301697336,-0.030332077418825962,64.80491526106286
220,sample913,-0.9990906636196002,-2.3734138517308394,36.263628940349065,58.17915668111912,0.11627657302842151,36.263628940349065
221,sample722,0.6636373010403516,-4.620155467458107,60.361305622420545,-40.3630230803303,0.018080137549858467,60.361305622420545
222,sample1312,-1.1358565335278952,-9.721546150454182,53.53976271748771,53.357261587238845,-0.03648889353139734,53.53976271748771
223,sample648,0.557559870980517,-6.330385896969115,59.45285424284992,-14.14297443816902,0.0969228590791583,59.45285424284992
224,sample847,-1.289259365787354,-5.698503308527357,77.30210535492955,71.63864674542432,-0.13196660293277654,77.30210535492955
225,sample551,-1.0043219304041868,-4.488170421080286,99.62807248018933,53.1491967906865,-0.11887409507923191,99.62807248018933
226,sample43,0.24669982475652535,-4.542129509411689,51.75726534324097,-20.438661984807617,0.02782656008760597,51.75726534324097
227,sample1072,-1.2116108617300356,-4.774844152638821,,59.03726705528739,-0.0014360215878588402,61.57865167187017
228,sample1497,0.6474793920160469,-10.83931720986084,51.94320633308894,-38.43067367560919,-0.09123450620790026,51.94320633308894
229,sample1028,-1.390867629477009,,46.700548076279205,79.37872426870547,-0.11666511198496636,46.700548076279205
230,sample1571,-0.9577272430160394,-9.181036941583951,65.97070420306001,53.108541041988545,0.0618420276397575,65.97070420306001
231,sample724,-0.822873321099796,-3.265009145533673,72.79944425739882,36.59674057028329,0.14920399411523907,72.79944425739882
232,sample155,1.0998470176414585,-5.169783182695683,69.7746751100648,-26.884085945408355,0.06167673445257611,69.7746751100648
233,sample936,0.9102690083726702,-4.451539369483837,40.9906288292452,-18.478345419633,-0.03534754214460551,40.9906288292452
234,sample441,-1.130996572412478,-5.7880238154634895,69.71135196999901,55.570940618249274,-0.08769576998011473,69.71135196999901
235,sample646,0.3831455573056717,-4.8890158746252625,68.56907271608519,-41.78936348485408,0.051320984803389064,68.56907271608519
236,sample1367,-1.5455112184391457,-6.815419145768866,58.076950252234454,78.0668535274977,0.07578758888254986,58.076950252234454
